plantid	sites	rate
E2357:250284071	4906	0.015267033042266
E2358:250284072	4125	0.0128366309211878
E2360:250284073	63876	0.19877639678104
E2363:250284444	6618	0.0205946238633747
E2365:250284445	12519	0.0389580078793575
E2368:250284074	62	0.00019293845263361
E2369:250284075	16143	0.0502355716268446
E2370:250284076	2257	0.00702358205796867
E2371:250284077	7546	0.0234824768318261
E2372:250284078	6888	0.0214348397054888
E2373:250284079	17229	0.0536151064584591
E2374:250284080	12534	0.0390046865372527
E2378:250284081	33345	0.103766656501092
E2380:250284082	33422	0.104006273611621
E2384:250284083	46364	0.144280619643624
E2387:250284446	8266	0.0257230524107971
E2389:250284447	5816	0.0180988716212431
E2390:250284084	9	2.80071947371369e-05
E2395:250284085	35112	0.10926540240115
E2396:250284086	25257	0.0785975241639852
E2398:250284087	129	0.000401436457898962
E2399:250284088	42361	0.131823641806651
E2403:250284089	2989	0.00930150056325581
E2404:250284090	3587	0.0111624230580122
E2405:250284091	17787	0.0553515525321616
E2407:250284092	1420	0.00441891294741494
E2412:250284093	20564	0.0639933280638315
E2413:250284448	11910	0.0370628543688112
E2415_1:250442024	13279	0.0413230598793823
E2415:250284094	6175	0.0192160475002023
E2416:250284095	7688	0.0239243681265676
E2417:250284096	12617	0.0392629751109396
E2418:250284097	40176	0.125024117306579
E2419:250284098	115	0.000357869710530083
E2420:250284099	1724	0.00536493374742489
E2421:250284100	6093	0.0189608708370417
E2422:250284101	8817	0.0274377151108151
E2423:250284102	6674	0.0207688908528502
E2424:250284103	6718	0.0209058149160095
E2425:250284449	7484	0.0232895383791925
E2427:250284104	49	0.000152483615791079
E2430:250284105	10836	0.0337206624635129
E2431:250284106	13618	0.0423779975478145
E2433:250284107	6266	0.0194992313581
E2436:250284108	22945	0.0714027870270674
E2439:250284109	2089	0.00650078108954211
E2440:250284110	36131	0.112436439227499
E2441:250284111	324	0.00100825901053693
E2443:250284112	15134	0.0470956539057589
E2447:250284113	1167	0.00363159958424875
E2448:250284114	11898	0.037025511442495
E2449:250284115	24037	0.07480099332184
E2450:250284116	2062	0.0064167595053307
E2451:250284117	15520	0.0482968513689294
E2454:250284118	7880	0.0245218549476265
E2458:250284450	456	0.00141903120001494
E2460:250284119	4440	0.0138168827369875
E2463:250284120	17905	0.0557187579742707
E2464:250284451	4097	0.01274949742645
E2467:250284121	34511	0.107395144174815
E2470:250284123	27759	0.0863835243009093
E2471:250284124	1763	0.00548629825795249
E2473:250284125	3942	0.012267151294866
E2474:250284126	8788	0.027347469705551
E2475:250284127	32791	0.102042658069495
E2477:250284128	0	0
E2480:250284129	29	9.02454052641078e-05
E2481:250284131	17132	0.0533132511374033
E2483:250284132	17019	0.0529616052479259
E2484:250284133	18764	0.0583918891164041
E2487:250284134	23920	0.0744368997902572
E2488:250284135	5637	0.0175418396370268
E2489:250284136	46383	0.144339745943625
E2490:250283660	1922	0.00598109203164191
E2491:250283661	4928	0.0153354950738456
E2492:250283662	858	0.00267001923160705
E2493_1:250442025	14358	0.0446808113373124
E2498:250283664	3688	0.0114767260211734
E2499:250283665	2534	0.00788558127376722
E2504:250283666	2381	0.00740945896323589
E2505:250283667	2789	0.0086791184579861
E2507:250283668	4005	0.0124632016580259
E2509:250283670	13583	0.0422690806793923
E2510:250283671	7549	0.0234918125634052
E2511:250283672	9966	0.0310133003055896
E2512:250283673	10988	0.0341936728635178
E2513:250283674	6469	0.0201309491949487
E2514:250283675	4719	0.0146851057738388
E2517_1:250442026	20229	0.0629508380375047
E2519:250283678	14909	0.0463954740373305
E2523:250284452	9550	0.0297187455266286
E2524:250283679	11144	0.0346791309056282
E2527:250283680	7292	0.0226920515581336
E2531:250283681	8444	0.0262769724844871
E2533:250283682	10183	0.0316885848898072
E2534_1:250442027	13303	0.0413977457320147
E2536:250283684	15579	0.048480454089984
E2543:250283685	6219	0.0193529715633616
E2551:250283686	11471	0.0356967256477442
E2552:250283687	8199	0.0255145544055317
E2558:250283688	9300	0.0289407678950415
E2560:250283689	13636	0.0424340119372888
E2564:250283690	10718	0.0333534570214037
E2565:250283691	14142	0.0440086386636211
E2566:250283692	4136	0.0128708619369776
E2569:250283693	11786	0.036676977463544
E2573:250283694	11803	0.0367298799424919
E2580:250283695	8426	0.0262209580950129
E2590:250283696	7614	0.0236940867476178
E2595:250283697	8611	0.0267966615423873
E2599:250283698	13237	0.0411923596372757
E2600:250284453	2281	0.00709826791060103
E2601:250283699	14393	0.0447897282057346
E2602:250283700	7705	0.0239772706055155
E2606:250283701	11965	0.0372340094477604
E2608:250284454	5781	0.0179899547528209
E2610:250284455	6825	0.0212387893423288
E2611:250283702	10435	0.0324727863424471
E2613:250283703	5653	0.0175916302054483
E2616:250283704	14922	0.046435928874173
E2617_1:250442028	15132	0.0470894300847062
E2622:250284456	10960	0.0341065393687801
E2623:250283706	18143	0.0564593926795417
E2625_mrg:250283707	46012	0.143185227138349
E2627_mrg:250283708	23372	0.0727315728218182
E2628:250283709	7238	0.0225240083897108
E2629:250283710	6346	0.0197481842002079
E2630:250283711	3873	0.0120524294685479
E2632:250284457	13311	0.0414226410162255
E2634:250283712	9690	0.0301544130003174
E2635:250284458	418	0.00130077860001369
E2637:250283713	6086	0.0189390874633573
E2640:250283714	7507	0.0233611123212985
E2645:250283715	10017	0.0311720077424334
E2647:250283716	8393	0.0261182650476433
E2648:250283717	14195	0.0441735699215176
E2649:250283718	16236	0.050524979305795
E2653:250283719	12107	0.0376759007425018
E2656:250283720	10259	0.0319250900898097
E2661:250283721	13692	0.0426082789267643
E2664_1:250442029	9213	0.0286700316792492
E2665:250283723	8625	0.0268402282897562
E2666:250283724	8268	0.0257292762318498
E2670:250283725	4403	0.0137017420475126
E2673:250283726	7469	0.0232428597212973
E2674:250283727	4019	0.0125067684053948
E2677:250283728	13251	0.0412359263846446
E2678:250283729	8605	0.0267779900792292
E2684_1:250442030	12159	0.037837720089872
E2685:250283731	8051	0.0250539916476321
E2686:250284459	6030	0.0187648204738817
E2691_1:250442031	16449	0.0511878162479072
E2695_1:250442032	16398	0.0510291088110635
E2696:250283734	11049	0.0343834994056251
E2697_1:250442033	8526	0.0265321491476477
E2700:250284460	1834	0.00570724390532323
E2702_1:250442034	6585	0.0204919308160052
E2704_1:250442035	11983	0.0372900238372346
E2705_1:250442036	11435	0.0355846968687956
E2706_1:250442037	15220	0.0473632782110249
E2708_mrg:250283740	22102	0.0687794464533556
E2710_1:250442038	7198	0.0223995319686568
E2714_1:250442039	5013	0.0156000074685853
E2715:250284461	14456	0.0449857785688946
E2717:250283743	11705	0.0364249127109097
E2718_1:250442040	12581	0.0391509463319911
E2719:250283745	11198	0.034847174074051
E2720:250283746	11502	0.035793194874061
E2722_1:250442041	11589	0.0360639310898533
E2725:250283748	4201	0.0130731361211902
E2726_1:250442042	15818	0.0492242007057813
E2727_1:250442043	10477	0.0326034865845537
E2728_1:250442044	13419	0.0417587273530711
E2731_1:250442045	9850	0.0306523186845332
E2734:250283753	9101	0.0283214977002981
E2735_1:250442046	9786	0.0304531564108469
E2736_1:250442047	14443	0.0449453237320521
E2737:250272642	6948	0.0216215543370697
E2738:250284462	9073	0.0282343642055604
E2743:250272643	8914	0.0277395704318709
E2744:250272644	2258	0.00702669396849502
E2746:250272645	5097	0.0158614079527985
E2747:250284463	7870	0.0244907358423631
E2748:250272646	10229	0.0318317327740193
E2750:250284464	4346	0.0135243631475108
E2751:250272647	8334	0.0259346623265888
E2752:250272648	7380	0.0229658996844523
E2753:250272649	14218	0.0442451438636236
E2754:250272650	9410	0.0292830780529398
E2757:250284515	19	5.91263000006224e-05
E2759:250272651	6686	0.0208062337791664
E2762:250272652	8070	0.0251131179476328
E2764:250272653	2526	0.00786068598955643
E2765:250272654	4087	0.0127183783211865
E2766:250272655	5955	0.0185314271844056
E2768:250284465	16743	0.0521027179426537
E2771:250272656	10543	0.0328088726792927
E2773:250272657	10792	0.0335837384003535
E2774:250272658	11995	0.0373273667635508
E2775:250272660	9991	0.0310910980687483
E2776:250272661	10406	0.032382540937183
E2777:250272662	3111	0.00968115364747033
E2778:250272663	5210	0.0162130538422759
E2779:250272664	5019	0.0156186789317434
E2780:250272665	5093	0.0158489603106931
E2781:250272666	10191	0.031713480174018
E2782:250272668	7785	0.0242262234476234
E2783:250272669	4137	0.0128739738475039
E2784:250272670	4363	0.0135772656264587
E2785:250272671	12751	0.0396799711214703
E2786:250272672	6966	0.021677568726544
E2787:250272673	5483	0.0170626054159691
E2788:250272674	6594	0.0205199380107423
E2789:250272675	7597	0.0236411842686699
E2790:250272676	9639	0.0299957055634736
E2793:250272677	8317	0.0258817598476409
E2794:250284466	4433	0.0137950993633031
E2795:250272678	4647	0.0144610482159417
E2798:250272679	9129	0.0284086311950359
E2800:250272680	10162	0.0316232347687539
E2802:250272681	6232	0.0193934264002041
E2803:250272682	4791	0.0149091633317359
E2804:250272683	9047	0.0281534545318753
E2807:250272684	8364	0.0260280196423792
E2808:250272685	5020	0.0156217908422697
E2810:250272686	10290	0.0320215593161265
E2811:250272687	7418	0.0230841522844535
E2813:250272688	8637	0.0268775712160724
E2816_mrg:250272689	15255	0.0474721950794471
E2818:250272690	5093	0.0158489603106931
E2819:250272691	3247	0.0101043734790537
E2821:250272692	4930	0.0153417188948983
E2822:250272693	878	0.00273225744213402
E2823:250284467	18552	0.0577321640848182
E2827:250272694	5889	0.0183260410896666
E2828:250272695	3358	0.0104497955474784
E2830:250284468	8690	0.0270425024739689
E2832:250272696	1882	0.00585661561058796
E2833:250272697	3176	0.00988342783168298
E2836:250272698	9114	0.0283619525371407
E2837:250272699	10487	0.0326346056898172
E2838:250272700	7657	0.0238278989002508
E2839:250272701	9124	0.0283930716424041
E2842:250272702	2206	0.00686487462112489
E2843:250272703	1979	0.00615847093164377
E2845:250272704	7047	0.0219296334791782
E2846_1:250442048	13516	0.042060582674127
E2846:250272705	5117	0.0159236461633255
E2849_1:250442049	11167	0.0347507048477342
E2849:250272706	8898	0.0276897798634494
E2850:250272707	5418	0.0168603312317564
E2851:250272708	2710	0.00843327752640456
E2852:250272709	6471	0.0201371730160014
E2853:250272710	5853	0.018214012310718
E2856:250272711	11312	0.0352019318740548
E2858:250272712	4879	0.0151830114580546
E2859:250272713	11905	0.0370472948161794
E2861:250272714	8819	0.0274439389318678
E2863:250272715	7805	0.0242884616581504
E2864:250284469	5682	0.0176818756107124
E2868:250272716	6850	0.0213165871054875
E2869:250272717	2613	0.00813142220534875
E2870:250272718	5900	0.0183602721054564
E2871:250272719	7592	0.0236256247160382
E2872:250272720	7335	0.0228258637107666
E2874:250272721	4919	0.0153074878791085
E2876:250272722	6073	0.0188986326265147
E2877:250272723	7787	0.0242324472686761
E2878:250272724	8573	0.0266784089423861
E2879:250272725	7073	0.0220105431528633
E2882:250272726	2268	0.0070578130737585
E2883:250272727	6098	0.0189764303896734
E2885:250272728	5643	0.0175605111001848
E2886:250272729	5934	0.0184660770633523
E2887:250272730	13642	0.0424526834004469
E2888:250272731	11131	0.0346386760687857
E2891:250272732	14263	0.0443851798373093
E2893:250272733	10345	0.0321927143950757
E2896:250272734	7290	0.0226858277370809
E2899:250272735	12562	0.0390918200319904
E2907:250272736	4852	0.0150989898738431
E2908:250284470	3808	0.0118501552843353
E2911:250272737	9972	0.0310319717687477
E2916:250272769	9057	0.0281845736371388
E2920:250272770	14786	0.0460127090425896
E2922:250272771	8645	0.0269024665002832
E2923:250272772	8663	0.0269584808897575
E2924:250272773	5641	0.0175542872791321
E2927:250272774	5864	0.0182482433265079
E2931:250272775	3837	0.0119404006895994
E2932:250272776	12535	0.039007798447779
E2934:250272777	15026	0.0467595675689133
E2935:250272778	5423	0.0168758907843882
E2936:250272779	4051	0.012606349542238
E2937:250272780	25301	0.0787344482271446
E2938:250272781	10090	0.0313991772108568
E2939:250272782	4844	0.0150740945896324
E2940:250272783	5686	0.0176943232528178
E2941:250272784	2376	0.00739389941060415
E2943:250272785	7409	0.0230561450897164
E2946:250272786	9141	0.0284459741213521
E2947:250272787	9477	0.0294915760582052
E2948:250272788	21970	0.0683686742638776
E2949_mrg:250272789	4089	0.0127246021422392
E2950:250272790	1597	0.00496972111057863
E2952:250272791	5134	0.0159765486422734
E2953:250272792	8389	0.026105817405538
E2954:250284471	13968	0.0434671662320365
E2955:250272793	12839	0.039953819247789
E2956:250272795	8361	0.0260186839108002
E2958:250272796	10915	0.0339665033950944
E2959:250272797	5807	0.018070864426506
E2960:250272798	3000	0.00933573157904564
E2963:250272799	16249	0.0505654341426375
E2964_mrg:250272800	19269	0.0599634039322101
E2965:250284472	14580	0.0453716554741618
E2966:250272801	8519	0.0265103657739633
E2967:250272803	5340	0.0166176022107012
E2968:250272804	13868	0.0431559751794016
E2970:250272805	5941	0.0184878604370367
E2971:250272806	13052	0.0406166561899012
E2972:250272807	8806	0.0274034840950253
E2973:250272808	11090	0.0345110877372054
E2975:250272809	6613	0.0205790643107429
E2976:250272810	11679	0.0363440030372247
E2977:250272811	3179	0.00989276356326203
E2978:250272812	26604	0.0827892676429767
E2979:250272813	4403	0.0137017420475126
E2980:250272814	22007	0.0684838149533525
E2981:250272815	15370	0.0478300647899772
E2983:250272816	3490	0.0108605677369564
E2984:250272817	3438	0.0106987483895863
E2985:250272818	11565	0.0359892452372209
E2986:250272819	6034	0.0187772681159871
E2987:250272820	22036	0.0685740603586166
E2988:250272821	4808	0.0149620658106838
E2989:250272822	4361	0.013571041805406
E2991:250272823	3851	0.0119839674369683
E2994:250272824	6282	0.0195490219265216
E2995:250272825	9356	0.029115034884517
E2996:250272826	6669	0.0207533313002185
E2997:250272827	9078	0.0282499237581921
E2998_1:250442051	11929	0.0371219806688118
E2998:250272828	15767	0.0490654932689375
E3000:250272829	12695	0.0395057041319948
PC_I05_ID1_1:250276198	1714	0.00533381464216141
PC_I06_ID1_1:250276199	1138	0.00354135417898465
PC_I08_ID1_1:250276200	139	0.000432555563162448
PC_I11_ID1_1:250276201	213	0.00066283694211224
PC_I11_ID2_mrg:250276264	22664	0.0705283401691635
PC_I50_ID1_1:250276203	402	0.00125098803159212
PC_I50_ID2_mrg:250276265	45200	0.140658355790954
PC_I52_ID1_1:250276205	1104	0.0034355492210888
PC_I53_ID1_1:250276206	3500	0.0108916868422199
PC_I55_ID2_mrg:250276267	64702	0.201346834875804
PC_I58_ID1_1:250276208	993	0.00309012715266411
PC_I58_ID2_mrg:250276268	34257	0.106604718901122
PC_J01_ID1_1:250276209	590	0.00183602721054564
PC_J04_ID1_1:250276210	3981	0.0123885158053936
PC_J07_ID1_1:250276211	5617	0.0174796014264998
PC_J07_ID2_mrg:250276269	43201	0.134437646648784
PC_J08_ID1_1:250276213	879	0.00273536935266037
PC_J10_ID1_2:250276214	9041	0.0281347830687172
PC_J12_ID1_1:250276215	1180	0.00367205442109128
PC_J13_ID1_1:250276216	3136	0.00975895141062904
PC_J14_ID1_1:250276217	6718	0.0209058149160095
PC_J14_ID2_mrg:250276270	28691	0.0892838249114662
PC_J48_ID1_1:250276219	1457	0.00453405363688983
PC_J48_ID2_mrg:250276262	42275	0.131556017501385
PC_J50_ID1_1:250276220	1325	0.00412328144741182
PC_J51_ID1_1:250276221	1698	0.00528402407373983
PC_K02_ID1_1:250276222	8326	0.025909767042378
PC_K54_ID1_1:250276223	3168	0.0098585325474722
PC_K55_ID1_1:250276224	2357	0.00733477311060352
PC_K55_ID2_mrg:250276291	24428	0.0760177503376423
PC_K60_ID1_1:250276225	1905	0.00592818955269398
PC_L06_ID1_1:250276226	5912	0.0183976150317726
PC_L06_ID2_mrg:250276271	30512	0.0949506139799468
PC_L08_ID1_1:250276227	16461	0.0512251591742234
PC_L10_ID1_1:250276228	3411	0.0106147268053749
PC_L12_ID1_1:250276229	2546	0.0079229242000834
PC_L12_ID2_mrg:250276272	29387	0.0914497146378047
PC_L14_ID1_1:250276230	6551	0.0203861258581093
PC_L48_ID1_1:250276231	5368	0.016704735705439
PC_L48_ID2_mrg:250276273	33122	0.103072700453717
PC_L56_ID1_1:250276233	2604	0.00810341501061161
PC_M05_ID1_1:250276234	2263	0.00704225352112676
PC_M15_ID1_1:250276235	22165	0.0689754968165155
PC_M58_ID1_4:250276236	5269	0.0163966565633305
PC_M59_ID1_1:250276237	5592	0.0174018036633411
PC_N03_ID2_mrg:250276274	66423	0.206702432891649
PC_N04_ID1_1:250276239	3936	0.0122484798317079
PC_N07_ID1_1:250276240	9349	0.0290932515108326
PC_N07_ID2_mrg:250276276	46874	0.145867694012062
PC_N09_ID1_1:250276242	12883	0.0400907433109483
PC_N10_ID1_1:250276243	12643	0.0393438847846247
PC_N10_ID2_mrg:250276277	55021	0.171220429070223
PC_N11_ID1_1:250276245	8771	0.0272945672266031
PC_N13_ID1_1:250276246	2798	0.00870712565272323
PC_N14_ID1_1:250276247	4607	0.0143365717948878
PC_N14_ID2_mrg:250276278	54624	0.169985000591263
